model,regime,seed,cp_method,median_skill,mean_skill,mean_coverage,mean_abs_gap,median_mae_ratio,n_countries,valid_country_share,validity_flag,seed_span
lgbm_const,L,42,pid_tan_cqr,-0.14922744370070118,-0.06863709261978587,0.821259842519685,0.02220472440944876,1.083689554279466,10,0.5,False,0.0
xlstm,GI,44,native,-0.1499001618271366,-0.15980280728243987,0.8850393700787402,0.0938582677165354,1.149625654770293,10,0.2,False,0.12051510930220999
xlstm,GI,43,cqr_static,-0.15041729769550216,-0.1675752500764846,0.9078740157480315,0.10787401574803143,1.2317047695966548,10,0.0,False,0.14171285633805997
xlstm_const,G,43,pid_tan_cqr,-0.15041831168608077,-0.1237483373397116,0.8118110236220473,0.016220472440944843,1.1851038792992916,10,0.6,False,0.03356938424505407
lstm,GI,42,decay_ocp_cqr,-0.15061440120690806,-0.24657372151959295,0.9291338582677164,0.1291338582677165,1.075299236684283,10,0.1,False,0.128990680886506
xlstm,GF,44,saocp_cqr,-0.15272988705253676,-0.16354103379795057,0.9362204724409449,0.13622047244094482,1.0837846971364307,10,0.0,False,0.07457552091359587
lstm,GF,42,cqr_static,-0.15282744233242185,-0.315751417254553,0.9448818897637796,0.14488188976377947,1.11059923106435,10,0.0,False,0.08719725952766277
xlstm,L,43,pid_tan_cqr,-0.15323379839006468,-0.12392118647109798,0.8251968503937007,0.02519685039370073,1.0869377614736582,10,0.7,True,0.12808359185324347
xlstm_const,GF,42,pid_tan_cqr,-0.15341107230971585,-0.13152996853860105,0.8141732283464567,0.017007874015747992,1.1479893620025647,10,0.7,True,0.05322551836424927
lstm,GF,42,pid_tan_cqr,-0.15659426323587466,-0.13160805518085783,0.8511811023622048,0.051181102362204675,1.11059923106435,10,0.2,False,0.027986675361846403
xlstm,GF,44,pid_tan_cqr,-0.1584604567254122,-0.166886854661233,0.8251968503937007,0.026141732283464513,1.0837846971364307,10,0.6,False,0.03961083158028744
xlstm,G,42,pid_tan_cqr,-0.15933341399624235,-0.10484954591987831,0.8220472440944881,0.02299212598425192,1.1822122890628375,10,0.4,False,0.03456794466308
xlstm_const,G,42,pid_tan_cqr,-0.161413455140474,-0.1427600535786449,0.8149606299212598,0.019999999999999973,1.1822122890628375,10,0.5,False,0.03356938424505407
xlstm,GF,43,saocp_cqr,-0.16167039546244555,-0.1774640068678334,0.9440944881889763,0.1440944881889763,1.1278203698619054,10,0.0,False,0.07457552091359587
xlstm,GI,43,native,-0.16277605947371088,-0.19934261495329686,0.9244094488188976,0.1244094488188976,1.2317047695966548,10,0.2,False,0.12051510930220999
lstm,L,44,pid_tan_cqr,-0.163786842067849,-0.11891976989458355,0.8354330708661417,0.03543307086614167,1.0237310741933918,10,0.6,False,0.08351669937047612
xlstm,GI,44,mondrian_cqr,-0.16428513323052607,-0.14603232824637916,0.8740157480314961,0.07401574803149603,1.149625654770293,10,0.5,False,0.04940603278531386
xlstm_const,L,43,cqr_static,-0.1678991573388411,-0.2488447206515238,0.9346456692913385,0.13464566929133853,1.0869377614736582,10,0.2,False,0.12609582101619787
xlstm,G,43,pid_tan_cqr,-0.17589392310389873,-0.1368589700272079,0.831496062992126,0.03244094488188971,1.1851038792992916,10,0.8,True,0.03456794466308
lstm,G,42,pid_tan_cqr,-0.17849712304276966,-0.1309949814107941,0.8519685039370077,0.05196850393700782,1.0975025838268582,10,0.2,False,0.006646996733928323
lstm,GF,44,pid_tan_cqr,-0.17966580383620756,-0.10932808071683509,0.8291338582677165,0.029133858267716483,1.1152851783771938,10,0.4,False,0.027986675361846403
lstm,GI,42,saocp_cqr,-0.1810627755230173,-0.2187028339368787,0.9346456692913385,0.13464566929133853,1.075299236684283,10,0.0,False,0.3146077986771951
arma,L,42,cqr_static,-0.18202045752536067,-0.5179989808349887,0.931496062992126,0.1466141732283464,1.0173893383146013,10,0.1,False,0.0
lstm,G,44,pid_tan_cqr,-0.18244924124386375,-0.1047905464709649,0.8338582677165354,0.03385826771653536,1.1163553998691171,10,0.5,False,0.006646996733928323
xlstm,G,44,saocp_cqr,-0.18390550220072477,-0.18479645742425832,0.9385826771653543,0.13858267716535427,1.0964259229338262,10,0.0,False,0.11362550218782208
lstm,GF,43,pid_tan_cqr,-0.18458093859772107,-0.15715421993526038,0.8409448818897637,0.040944881889763717,1.0172830632198389,10,0.2,False,0.027986675361846403
lstm,G,43,pid_tan_cqr,-0.18514411977669798,-0.14871193329264948,0.8393700787401575,0.039370078740157424,1.0036248741044753,10,0.2,False,0.006646996733928323
xlstm,G,44,pid_tan_cqr,-0.19390135865932234,-0.18240572196348487,0.8244094488188976,0.02629921259842515,1.0964259229338262,10,0.5,False,0.03456794466308
xlstm,G,43,saocp_cqr,-0.19771977924872386,-0.2344339354246424,0.9433070866141732,0.14330708661417316,1.1851038792992916,10,0.0,False,0.11362550218782208
lstm,GI,43,pid_tan_cqr,-0.20585052931214998,-0.19172836730430937,0.8409448818897637,0.040944881889763717,1.0337611893782745,10,0.4,False,0.10996019492419973
xlstm,GI,43,pid_tan_cqr,-0.20866056590489912,-0.17772128142036817,0.8251968503937007,0.03338582677165351,1.2317047695966548,10,0.4,False,0.046449466193105415
xlstm,GI,42,pid_tan_cqr,-0.2126039483732438,-0.16550344476025056,0.8181102362204724,0.02251968503937004,1.1959722733349845,10,0.4,False,0.046449466193105415
xlstm,GI,43,saocp_cqr,-0.21681905731518059,-0.2428157396784413,0.9433070866141732,0.14330708661417316,1.2317047695966548,10,0.0,False,0.1332110452507853
lstm,GI,42,pid_tan_cqr,-0.2192725920066223,-0.1982457487722431,0.8519685039370077,0.05196850393700782,1.075299236684283,10,0.3,False,0.10996019492419973
xlstm,GI,44,cqr_static,-0.22464237506897267,-0.3634151187383792,0.7677165354330708,0.17937007874015748,1.149625654770293,10,0.1,False,0.14171285633805997
xlstm,GI,44,saocp_cqr,-0.22898810382123935,-0.2260324172924591,0.9275590551181102,0.1275590551181102,1.149625654770293,10,0.0,False,0.1332110452507853
lstm,GF,43,native,-0.236122768589059,-0.3134199593132782,0.95748031496063,0.1574803149606299,1.0172830632198389,10,0.0,False,0.15383777017849998
lstm,G,43,native,-0.24038495462360876,-0.3205344515791627,0.9590551181102362,0.15905511811023618,1.0036248741044753,10,0.0,False,0.17832776574092313
lstm,GI,43,native,-0.25363253672617037,-0.3249419448870289,0.9496062992125985,0.14960629921259833,1.0337611893782745,10,0.0,False,0.22219473157668868
xlstm,GI,44,pid_tan_cqr,-0.25511003209800454,-0.2495439064841626,0.8307086614173228,0.031653543307086564,1.149625654770293,10,0.3,False,0.046449466193105415
lstm,GI,42,cqr_static,-0.27143847648698505,-0.5098499016417175,0.9496062992125985,0.14960629921259835,1.075299236684283,10,0.1,False,0.20298462967258601
lstm,G,43,saocp_cqr,-0.2810947506058674,-0.35207095305366554,0.9661417322834647,0.16614173228346452,1.0036248741044753,10,0.0,False,0.2891561455583346
lstm,GF,43,saocp_cqr,-0.28363978173284177,-0.34595558202146603,0.9645669291338583,0.16456692913385823,1.0172830632198389,10,0.0,False,0.2906177802832312
lstm,GI,43,saocp_cqr,-0.2972746776184485,-0.3566565433062988,0.9606299212598426,0.16062992125984246,1.0337611893782745,10,0.0,False,0.3146077986771951
